"11,097,223
9
719,148
7,957,430
6,966,218
7
11,097,223
25,471
148,742
3,901,632
15,870
600,149
1,646,838
5,630,097
48,886
7
511,225
6,492,150
495,439
4,875
445,521
204
1,710
203,768","","","",""
"","","","",""
"","3,139,794
2,270,508
150,129","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","24,088",""
"","","","",""
"","","455,203","",""
"","","372,612","",""
"","","139,301","",""
"","","","",""
"","","","",""
"","2,270,508
6,966,218","24,088","",""
"","","","",""
"","","","",""
"","","455,203","",""
"","","372,612","",""
"","","150,129","",""
"","","858,466","",""
"","","","",""
"","11,097,223","","",""
"","5,467,126","","",""
"","","","",""
"","1,565,494
1,391,281","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","406,317","",""
"","","372,612","",""
"","","859,845","",""
"","3,901,632","","",""
"","1,658,454","","",""
"","2,243,178","","",""
"","","","",""
"","","","",""
"","","","8,218",""
"","","279,078","",""
"","5,293,908","","",""
"","5,630,097
795,869","","",""
"","","","",""
"","","","",""
"","","","",""
"","1,257,103","","",""
"","2,903,950","","",""
"","","","69,571",""
"","","","92,380",""
"","","","",""
"","","","",""
"","","","",""
"","6,492,150
3,764,319","","",""
"","","","",""
"","2,727,832","","",""
"","","","34,904",""
"","2,692,927
6,492,150
3,097,585","","",""
"","","","",""
"","","","",""
"","1,548,129","","",""
"","1,549,456","","",""
"","","","",""
"","","324,112","",""
"","","171,327","",""
"","2,899,126","","",""
"","2,243,049","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
