"Rs. million"
"Item
2017
2018
2019 (a)
2020 (b)"
"Total Revenue
86,978
88,689
91,344
52,245
Tax Revenue
77,691
82,228
81,499
43,096
Non Tax Revenue
9,287
6,461
9,845
9,149
Total Expenditure
287,838
292,265
310,124
337,006
Recurrent Expenditure
241,338
251,552
286,884
312,079
o/w  Personal Emoluments
187,367
198,129
219,698
239,980
Capital Expenditure
46,500
40,713
23,240
24,927
Central Government Transfers
200,860
203,576
218,780
284,761
Block Grants
166,348
180,095
199,968 
265,593 
Criteria Based Grants
3,236
2,462
2,205
1,752
Province Specific Development Grants
20,250
13,536
11,376
11,004
Foreign Grants for Special Projects
11,025
7,483
5,230
6,412"
"(a) Revised
Sources: Ministry of Finance
(b) Provisional
State Ministry of Provincial Councils 
and Local Government Affairs"
