"","","2022 : 1,966",""
"","","POPULATION AND VITAL STATISTICS",""
"Population Statistics (a)","","Income Distribution (b)",""
"Mid-year population (‘000) (2022)",":  22,181","Gini coefficient  of household income (2019)",": 
0.46"
"Age distribution (‘000) (2022)","","Mean household income (2019)",":   Rs. 76,414 per month"
"0 - 14 years",":  5,603","Median household income (2019)",":   Rs. 53,333 per month"
"15 - 64 years",":  14,840","Poverty (b)",""
"65 years and over",":  1,738","Average daily kilo calorie intake (2019)",":   2,120"
"Population density (2022)",":  354  persons per sq.km.","Poverty Head Count Index (c)",":   14.3   (2019)"
"Crude birth rate (2022)",":  12.4 per 1,000 persons","",":   16.0   (2016)"
"Crude death rate (2022)",":  8.1   per 1,000 persons","",":   22.5   (2012/13)"
"Rate of natural increase (2022)",":  5.0   per 1,000 persons","Human Development Index (2021)",":   0.782"
"Infant mortality rate (2015)",":  7.5   per 1,000 live births (revised)","Rank among 189 countries",":   73"
"Dependency ratio (2022)",":  49.4%","",""
"","","Sri Lanka Prosperity Index (2021)",":   0.796"
"Average household size (2019) (b)",":  3.7 persons","",""
"","","Economy and Business Climate Sub-Index","0.825 
:"
"Employment (2022)","","",""
"","","Well-being of the People Sub-Index",": 
0.786"
"Employed persons (’000) (d)",":   8,148","",""
"","","Socio Economic Infrastructure Sub-Index",": 
0.777"
"Agriculture",":   26.5%","",""
"Industry",":    26.5%","Expectation of Life at Birth (2017)","75.5 years
:"
"Services",":   47.0%","Literacy Rate (2021) (d)",""
"","","Average",": 
93.3%"
"Public sector employees (‘000) (e)",": 
1,394","",""
"","","Male",": 
94.3%"
"Government sector",":   84.8%","",""
"","","Female",": 
92.3%"
"State Owned Enterprises",": 
15.2%","",""
