"","","Table 2.16","","","",""
"","Household Population, Labour Force and Labour Force Participation (a)","","","","",""
"","","","","2021 (b)","",""
"Item","2020","","","","",""
"","","Q1","Q2","Q3","Q4","Annual (c)"
"Household Population ‘000 Persons","16,739","17,025","17,092","17,158","17,260","17,134"
"Labour Force ‘000 Persons","8,467","8,673","8,515","8,487","8,538","8,553"
"Employed","7,999","8,181","8,082","8,044","8,146","8,114"
"Unemployed","468","492","432","444","392","440"
"Labour Force Participation Rate (d)","50.6","50.9","49.8","49.5","49.5","49.9"
"Male","71.9","71.7","71.1","71.0","70.2","71.0"
"Female","32.0(e)","33.4","30.9","30.9","32.0","31.8"
"(a) Household population aged 15 years and above","","","","","Source: Department of Census and Statistics",""
