"","","","Table 3.13","","",""
"","","Main Welfare Programmes - Number of Beneficiary Families and Value of Grants","","","",""
"","","Divineguma / Samurdhi Subsidy Programme","","Nutrition Allowance Programme","","Dry Ration Programme"
"Year","","","","","",""
"","Families (No.) (a)","Value (Rs. million) (b)","","Beneficiaries (No.) (a)","Value (Rs. million) (c)","Value (Rs. million)"
"2016","1,407,235","40,740","","337,554","5,746","111"
"2017","1,388,242","39,707","","372,407","5,408","84"
"2018","1,384,021","39,239","","329,047","5,490","58"
"2019","1,800,182","44,660","","300,246","5,279","105"
"2020","1,770,086","52,472","","238,034","4,761","n.a."
"(a) As at year end","","","","","Sources: Department of Samurdhi Development",""
