"Customs Duty","","","",""
"Customs duty on the importation of Petrol and Diesel was revised as follows:","","","",""
"","","Customs Import","Customs Duty",""
"","","","","Applicable Duty"
"Item","Date","Duty","Waiver",""
"","","","","(Rs. per litre)"
"","","(Rs. per litre)","(Rs. per litre)",""
"","31.12.2020","50.00","18.00","32.00"
"Petrol","","","",""
"","02.02.2021","50.00","29.00","21.00"
"(92 Octane)","","","",""
"","25.03.2021","50.00","45.00","5.00"
"","31.12.2020","50.00","16.00","34.00"
"Petrol","","","",""
"","02.02.2021","50.00","8.00","42.00"
"(95 Octane)","","","",""
"","25.03.2021","50.00","24.00","26.00"
"","31.12.2020","25.00","20.00","5.00"
"Auto Diesel","02.02.2021","25.00","14.00","11.00"
"","25.03.2021","25.00","25.00","0.00"
"","31.12.2020","25.00","15.00","10.00"
"Super Diesel","02.02.2021","25.00","-","25.00"
"","25.03.2021","25.00","10.00","15.00"
"","Note: The surcharge imposed for a period of three months effective from 24 November 2020 was rescinded on","","",""
