"Measured at Amortized Cost
Deposits with IMF (Note 12.3)
11.2 The 
above 
derivatives 
consisting  of  Currency 
Prepaid Charges - IMF Loans
Swaps,  Currency  Options  and  Foreign  Exchange 
Less: Expected Credit Losses on 
Forward  Contracts  were  used  for  the  purpose  of 
IMF Related Assets (Note 12.4)
managing market and liquidity risks in international 
reserves held by the Bank in line with the statutory 
 
objectives of maintenance of international reserves. 
In addition, the Bank entered into Swap transactions 
12.1 Holding of Special Drawing Rights
with  Licensed  Commercial  Banks  (LCBs),  Licensed 
Specialized Banks (LSBs) and Foreign Central Banks 
Holding  of  Special  Drawing  Rights  (SDR)  is  potentially  a 
in order to maintain international stability of the Sri 
claim  on  the  freely  usable  currencies  of  IMF  members  in 
Lankan Rupee, to strengthen the financial system of 
which  holders  of  SDRs  can  exchange  their  SDRs  for  these 
the Country and to encourage those Banks to bring 
currencies. The SDRs value as a reserve asset derives from 
foreign funds. 
the commitments of members to hold and accept SDRs, and 
to honor various obligations connected with the operation 
11.3 Derivatives are financial contracts that derive their 
of the SDR system. The IMF ensures that the SDRs claim on 
value 
in 
response 
to  changes 
in 
interest 
rates, 
freely  usable  currencies  is  being  honored  in  two  ways:  by 
financial 
instruments  prices, 
commodity  prices, 
designating IMF members with a strong external position to 
foreign exchange rates, credit risk and indices. 
purchase SDRs from members with weak external positions, 
and 
through 
the  arrangement  of  voluntary  exchanges 
11.4 A  significant  part  of  derivatives  portfolio  of  the 
between participating members in a managed market. The 
Bank  consists  of  currency  swaps  entered  into  as 
a strategy to manage exchange rate risk  and the 
amount  shown  above  represents  the  total  holding  of  the 
short  term  liquidity  requirements.  In  a  currency 
Bank as at the respective reporting dates.
swap, the Bank pays/ receives a specified amount 
12.2 IMF Quota
of  a  currency  on  an  agreed  date  in  exchange  of 
another currency at agreed rates. 
The  IMF  Quotas  (capital  subscriptions)  are  the  primary 
source  of 
IMF 
resources 
received 
from 
its  member 
11.5  From Foreign Exchange Forward contracts, the Bank 
countries.  Each  country’s  quota  is  determined  broadly 
gets  the  obligation  to  buy  or  sell  specific  amount 
on the basis of the relative economic size of the country. 
of foreign currency on an agreed future date at an 
Upon joining the IMF, a country must pay 25 per cent of its 
agreed rate.  
 
 
quota in widely accepted foreign currencies or SDRs, and 
the remaining 75 per cent in its own currency. The IMF 
11.6  The Bank’s exposure to derivative contracts is closely 
quota represents an asset of the Bank as it transacts with 
monitored as part of the overall risk management 
the IMF on its own account on behalf of the Government 
of the Bank to ensure expected benefits from such 
derivatives are crystalized to the Bank. 
 
as per Articles of the IMF.","","","","","","","","12. IMF RELATED ASSETS
Measured at Fair Value 
through	Profit	or	Loss
Holding of Special Drawing
Rights (Note 12.1)
IMF Quota (Note 12.2)
Interest Receivable on IMF 
Quota","","2018
            Rs. 000
217,126
146,732,242
9,667
146,959,035
 199,965 
 268,456 
 (4)
 468,418 
147,427,452"
"","","2019","","","2018","","","","",""
"","","Assets
Rs. 000","Liabilities
Rs. 000","Notional 
Amount
Rs. 000","Assets
Rs. 000","Liabilities
Rs. 000","Notional 
Amount
Rs. 000","","",""
"","","","","","","","","","2019
          Rs. 000
 1,319,576 
 145,156,517 
 8,711",""
"","Currency 
SWAPS","2,021,917","923,039","284,757,444","","-    13,590,145   203,257,715","","","",""
"","Forex 
Forward","-","-","-","750","-","548,250","","",""
"","Embedded 
Derivatives 
- Currency     
  Options","-","66,919","3,087,778","-","466,315","5,299,747","","",""
"","Total","2,021,917","989,958","287,845,222","","750  14,056,460","209,105,712","","",""
"","","","","","","","","","146,484,804 
 189,326 
 485,048 
 (4)",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","674,370",""
"","","","","","","","","","147,159,174",""
"","","","","","","","","","",""
"","","","","","","","","","",""
