"Rs. million"
""
"Item
2018
2019
2020 (a)
2021 (b)"
"Total Revenue
88,689
91,344
52,245
58,141
Tax Revenue
82,228
81,499
43,096
51,067
Non Tax Revenue
6,461
9,845
9,149
7,075
Total Expenditure
292,265
310,124
337,006
376,447
Recurrent Expenditure
251,552
286,884
289,667
316,969
o/w  Personal Emoluments
198,129
219,698
228,561
251,525
Capital Expenditure
40,713
23,240
47,339
59,478
Central Government Transfers
203,576
218,780
284,761
318,306
Block Grants
180,095
199,968 
265,593 
284,602
Criteria Based Grants
2,462
2,205
1,752
2,559
Province Specific Development Grants
13,536
11,376
11,004
12,632
Foreign Grants for Special Projects
7,483
5,230
6,412
18,513"
"(a) Revised
Sources: Ministry of Finance
(b) Provisional
State Ministry of Provincial Councils 
and Local Government"
