"","","ECL","ECL","","",""
"","","","Stage 1","Stage 2","Stage 3","Total"
"","","Rs.000","Rs.000","Rs.000","Rs.000","Rs.000"
"Other Assets","","","","","",""
"","Government Securities","","","","",""
"","(Risk Free Investment)","15,118,446","-","-","-","15,118,446"
"","Receivable from the","","","","",""
"","Government (Risk Free","4,087,983","-","-","-","4,087,983"
"","Investment)","","","","",""
"","Other Risk Free","","","","",""
"","","8,105,330","-","-","-","8,105,330"
"","Receivable","","","","",""
"Locally Rated","AAA","-","325,580","-","-","325,580"
"","AA-","-","5,681,858","17,393","-","5,699,251"
"","A+","-","600,404","127,206","-","727,610"
"","NR","-","-","-","2,226,887","2,226,887"
"Gross Carrying Amount","","27,311,759","6,607,842","144,599","2,226,887","36,291,087"
"Loss Allowance","","-","(189)","(241)","(2,226,887)","(2,227,317)"
"Carrying Amount","","27,311,759","6,607,653","144,358","-","34,063,770"
