"04 October 2019    
- 
Price of a 12.5 kg cylinder of LP gas was reduced by Rs. 240 to Rs. 1,493.
Tax Revisions 
Personal and Corporate Income Tax
01 January 2020 
- 
Personal income tax rates were revised to 6 per cent, 12 per cent and 18 per cent 
from 4 per cent, 8 per cent, 12 per cent, 16 per cent, 20 per cent and 24 per cent. 
The tax free threshold was increased to Rs. 3 million per annum for any income from 
Rs. 1.2 million per annum for employment income and Rs. 500,000 per annum for 
personal income. Further, income tax slabs were increased to Rs. 3 million per annum 
from Rs. 600,000 per annum.
 
- 
Corporate income tax rates were revised as follows with effect from 01 January 2020:
- 
standard corporate income tax rate was reduced to 24 per cent from 28 per cent
- 
corporate income tax rate applicable for the construction industry was reduced to 
14 per cent from 28 per cent
- 
corporate income tax rate applicable for the manufacturing industry was revised 
to 18 per cent","","","",""
"","27.12.2019","Cement manufactured in Sri Lanka","Imposed a MRP of Rs. 1,005 per 
50 kg.",""
"","","Cement  imported  in  bulk  form  and  packetted  in  Sri 
Lanka","Imposed a MRP of Rs. 950 per 
50 kg.",""
"","","Cement imported in packetted form","Imposed a MRP of Rs. 930 per 
50 kg.",""
"","29.01.2020","Disposable Face Mask – Non woven (Earloop type or 
Tie on type)","Imposed a MRP of Rs. 15 per 
unit.",""
"","","Disposable Surgical Face Mask – Non woven (Earloop 
type or Tie on type)","Imposed a MRP of Rs. 15 per 
unit.",""
"","","Face Mask (N95 type – particulate respirator)","Imposed a MRP of Rs. 150 per 
unit.",""
"","23.02.2020","B’onions","MRP increased to Rs. 190 per kg 
from Rs. 78 per kg.",""
"","12.03.2020","Broiler Chicken Meat (whole chicken) with skin","Imposed a MRP of Rs. 430 per kg.",""
"","","Broiler Chicken Meat (whole chicken) without skin","Imposed a MRP of Rs. 500 per kg.",""
"","","Maize (used for any purpose)","Imposed a MRP of Rs. 55 per kg.",""
"","16.03.2020","The MRPs imposed on the following medical devices on 29.01.2020 were amended as follows;","",""
"","","Disposable Surgical Face Mask - Three ply layers – Non 
woven (Earloop or Tie on type)","Imposed a MRP of Rs. 50 per 
unit.",""
"","","Face  Mask  -  N  95  type  –  (Surgical  /  Healthcare  / 
Respiratory / Medical)","Imposed a MRP of Rs. 325 per 
unit.",""
"","18.03.2020","Mysore Dhal","MRP decreased to Rs. 65 per kg 
from Rs. 130 per kg.",""
"","","B'onions","MRP decreased to Rs. 150 per 
kg from Rs. 190 per kg.",""
"","","Canned Fish","MRP decreased to Rs. 100 per 
net weight of 425 g from Rs. 
140 per net weight of 425 g.",""
"","","","",""
