"Movement in the Benefit","Employee","Employee","Widows’ and","Widowers’","Widows’ and","Gratuity","Medical 
Total"
"Liability/(Asset)","Retirement","Retirement","Orphans’","and Orphans’","Orphans’ and","Scheme","Benefit"
"","Pension","Pension","Pension","Pension","Widowers’","","Scheme"
"","Scheme","Scheme - New","Scheme","Scheme","and Orphans’","",""
"","","","","","Pension","",""
"","","","","","Scheme -","",""
"","","","","","New","",""
"","Rs.  000","Rs.  000","Rs.  000","Rs.  000","Rs.  000","Rs.  000","Rs.  000
Rs.  000"
"As at 1 January 2021","16,989,329","(2,464,375)","4,660,286","(895,516)","825,451","18,494","2,145,748   21,279,417"
"Net Benefit Expense/(Income)","1,444,093","(53,181)","364,126","(86,665)","5,855","31,478","262,381 
 1,968,087"
"Amount recognized in Other","","","","","","",""
"","2,157,568","(752,427)","(421,712)","(165,462)","(889,978)","3,986  (1,225,696)","(1,293,721)"
"Comprehensive Income","","","","","","",""
"Contribution Paid","(5,448,852)","(319,028)","(1,953,483)","-","(397,075)","-","(890,545)
 (9,008,983)"
"As at 31 December 2021","15,142,138","(3,589,011)","2,649,217","(1,147,643)","(455,747)","53,958","291,888   12,944,800"
