"","","","","","","","RDD-SAPP- 21.09.2021- Annex I","Part III"
"","","","“SMALLHOLDER TEA AND RUBBER REVITALIzATION PROJECT”","","","","",""
"","","","DETAILS OF EXTENSION OF CONCESSIONS PROVIDED FOR BUSINESSES AND INDIVIDUALS","","","","",""
"Central Bank of Sri Lanka Annual Report - 2021","Name of the PFI: …………………………….","","","","","","",""
"","","","","","","","Outstanding Loan",""
"","","","","1st Disbursement","","Debt	moratorium/Grace	Period","","Requested"
"","","","Approved","","","","Amount at the",""
"","PMU","","","","Loan","","","Moratorium"
"Branch","","Name of the","Loan","","","Requested","beginning of the",""
"#","Registration","NIC","","Disbursed","Cycle","Existing","","Facility (Capital"
"Name","","Borrower","Amount","Disbursed","","(No. of 
Starting","Requested Debt",""
"","No.","","","Loan Amount","(Months)","(No. of","","only/Capital	and"
"","","","(LKR)","Date","","months)
Date","moratorium/Grace",""
"","","","","(LKR)","","months)","","Interest Both) *"
"","","","","","","","Period (LKR)",""
"","","","","","","","Capital
Interest",""
"Part III - 283","* Pls, mention as appropriate","","","","","","","Administrative Measures Adopted by the Government and the Monetary Board during the Year"
